,first_prize,first_prize_size,prize_pool,resrult_bef1,resrult_bef2,resrult_bef3,resrult_bef4,resrult_bef5,resrult_beh1,resrult_beh2,result_day,result_num,second_prize,second_prize_size,total_bet_amount
1449,0,0,"42,621,421",4,6,25,29,32,5,6,2010/5/8,10052,"248,645",14,"61,493,077"
1450,"5,000,000",1,"28,448,605",6,10,20,24,32,6,10,2010/5/5,10051,"148,711",19,"55,951,362"
1451,"5,000,000",7,"21,849,145",7,8,15,30,35,5,10,2010/5/3,10050,"85,847",29,"54,049,738"
1452,"5,000,000",5,"49,354,330",1,25,29,31,33,4,10,2010/5/1,10049,"75,276",17,"60,877,355"
1453,0,0,"72,386,113",2,3,10,12,25,3,9,2010/4/28,10048,"170,022",11,"58,735,417"
1454,"5,000,000",1,"64,225,019",4,8,11,30,31,2,8,2010/4/26,10047,"96,524",18,"56,875,743"
1455,"5,000,000",1,"61,840,857",2,15,19,26,27,5,6,2010/4/24,10046,"83,289",27,"62,764,147"
1456,0,0,"57,470,828",8,17,18,20,28,9,10,2010/4/21,10045,"137,951",19,"57,857,829"
1457,"5,000,000",2,"44,227,484",6,21,24,28,30,2,7,2010/4/19,10044,"302,774",10,"58,143,721"
1458,"5,000,000",1,"46,829,711",5,8,10,33,35,2,10,2010/4/17,10043,"158,678",16,"63,884,681"
1459,"5,000,000",1,"40,523,882",1,5,19,34,35,6,7,2010/4/14,10042,"62,267",38,"57,454,140"
1460,"5,000,000",1,"36,230,442",16,22,28,29,34,4,12,2010/4/12,10041,"40,983",41,"57,921,241"
1461,"5,000,000",4,"33,361,660",13,20,26,31,35,2,11,2010/4/10,10040,"61,057",38,"64,431,044"
1462,0,0,"42,737,714",7,19,26,28,32,1,8,2010/4/7,10039,"65,559",34,"56,831,012"
1463,"5,000,000",1,"33,493,844",8,10,25,29,33,1,2,2010/4/5,10038,"185,621",15,"54,567,749"
1464,"5,000,000",1,"25,964,395",19,21,26,34,35,1,9,2010/4/3,10037,"70,901",33,"61,763,460"
1465,"5,000,000",1,"21,392,744",19,25,28,31,33,1,8,2010/3/31,10036,"207,341",14,"55,969,409"
1466,"5,000,000",1,"13,641,244",14,16,20,31,34,1,7,2010/3/29,10035,"304,346",9,"53,908,713"
1467,"1,989,778",11,0,1,6,19,25,26,3,9,2010/3/27,10034,"132,084",21,"62,359,829"
1468,"4,016,973",6,"10,000,000",12,19,28,29,30,5,8,2010/3/24,10033,"12,000",79,"56,215,279"
1469,"5,000,000",1,"25,528,100",13,16,23,24,33,7,11,2010/3/22,10032,"184,703",14,"56,162,851"
1470,"4,011,638",5,"20,000,000",5,13,16,17,35,6,8,2010/3/20,10031,"316,159",9,"62,185,672"
1471,"1,971,731",10,"20,000,000",10,12,19,32,35,2,7,2010/3/17,10030,"12,000",54,"57,295,895"
1472,"5,000,000",11,"23,158,451",21,22,33,34,35,3,4,2010/3/15,10029,"12,000",370,"57,269,938"
1473,0,0,"78,158,451",1,2,7,20,35,1,3,2010/3/13,10028,"359,260",10,"66,147,851"
1474,"5,000,000",5,"63,069,499",5,23,26,32,34,2,9,2010/3/10,10027,"12,000",41,"57,838,370"
1475,"5,000,000",1,"86,090,953",5,23,25,31,35,7,10,2010/3/8,10026,"165,009",17,"56,646,358"
1476,"5,000,000",4,"82,829,054",9,11,13,14,25,1,7,2010/3/6,10025,"104,563",30,"63,920,913"
1477,"5,667,366",4,"89,654,080",3,14,19,24,25,4,11,2010/3/3,10024,"49,990",32,"58,426,025"
1478,"5,952,584",3,"105,649,877",11,13,29,32,33,2,8,2010/3/1,10023,"39,363",43,"56,897,252"
1479,0,0,"116,363,243",2,11,13,14,25,2,5,2010/2/27,10022,"200,680",16,"65,023,742"
1480,"5,422,655",7,"101,613,245",11,20,23,24,25,7,9,2010/2/24,10021,"74,150",29,"59,435,470"
1481,0,0,"145,273,416",8,18,26,32,33,1,6,2010/2/22,10020,"107,558",22,"55,310,141"
1482,"8,031,409",1,"135,673,799",3,11,19,26,27,2,9,2010/2/20,10019,"107,069",26,"59,288,005"
1483,0,0,"136,398,415",3,10,26,32,33,4,12,2010/2/10,10018,"145,072",20,"60,178,507"
1484,"9,381,541",1,"123,885,908",13,21,23,27,34,9,12,2010/2/8,10017,"99,354",24,"58,963,701"
1485,"10,000,000",1,"122,313,595",10,12,20,23,32,4,10,2010/2/6,10016,"197,242",17,"66,467,786"
1486,"9,000,457",1,"118,407,987",3,10,14,18,28,8,10,2010/2/3,10015,"109,302",22,"60,286,444"
1487,0,0,"117,407,301",18,19,30,33,35,2,4,2010/2/1,10014,"341,428",9,"59,887,023"
1488,0,0,"105,115,884",18,21,22,26,34,9,12,2010/1/30,10013,"137,538",21,"65,363,883"
1489,"5,000,000",2,"92,737,376",20,24,30,31,33,5,12,2010/1/27,10012,"75,900",30,"59,423,790"
1490,0,0,"93,686,243",2,3,11,27,32,8,11,2010/1/25,10011,"86,801",31,"58,954,872"
1491,"5,000,000",3,"80,080,060",15,22,24,32,35,2,9,2010/1/23,10010,"98,422",23,"64,021,576"
1492,"5,000,000",1,"84,598,107",2,5,13,27,32,3,11,2010/1/20,10009,"167,305",18,"59,047,555"
1493,"5,000,000",1,"76,422,792",11,23,25,31,32,5,11,2010/1/18,10008,"117,901",21,"59,727,873"
1494,"5,576,923",4,"71,607,483",7,23,26,29,32,8,11,2010/1/16,10007,"45,047",45,"66,968,023"
1495,"8,000,000",1,"89,093,591",3,13,19,30,34,2,5,2010/1/13,10006,"259,934",13,"60,820,884"
1496,"8,000,000",1,"79,667,245",4,17,19,22,30,2,3,2010/1/11,10005,"146,636",21,"60,174,031"
1497,"8,000,000",1,"71,469,926",3,6,21,24,34,4,6,2010/1/9,10004,"55,470",45,"67,089,619"
1498,"8,750,000",1,"65,611,514",5,14,23,27,30,2,8,2010/1/6,10003,"164,367",21,"59,587,916"
1499,0,0,"59,188,235",4,23,25,26,30,7,10,2010/1/4,10002,"372,352",8,"59,063,615"
1500,"9,500,000",2,"45,504,266",2,6,7,12,27,2,8,2010/1/2,10001,"72,700",33,"65,988,959"
1501,0,0,"45,689,732",21,22,30,32,34,3,7,2009/12/30,9153,"186,275",18,"61,921,485"
1502,0,0,"32,697,004",1,23,29,30,32,7,12,2009/12/28,9152,"352,694",9,"59,093,356"
1503,"5,468,750",11,"2,716,865",3,8,14,30,31,4,9,2009/12/26,9151,"12,000",102,"68,568,519"
1504,0,0,"65,000,723",4,11,18,25,34,5,7,2009/12/23,9150,"82,821",32,"62,649,989"
1505,"6,500,000",2,"52,825,988",1,3,10,12,20,2,7,2009/12/21,9149,"142,617",14,"60,846,169"
1506,"8,000,000",1,"54,696,815",2,4,13,14,33,1,9,2009/12/19,9148,"85,699",28,"67,488,906"
1507,"6,500,000",2,"48,191,714",6,12,18,22,29,5,8,2009/12/16,9147,"32,480",39,"60,438,195"
1508,"8,000,000",1,"52,710,568",11,17,23,24,25,3,6,2009/12/14,9146,"209,498",15,"61,477,563"
1509,"8,000,000",1,"43,098,036",5,11,14,22,35,3,10,2009/12/12,9145,"97,270",28,"68,557,416"
1510,"6,000,000",3,"36,571,512",18,26,32,33,34,4,6,2009/12/9,9144,"12,222",64,"61,978,220"
1511,"6,875,000",1,"48,445,532",1,9,10,11,22,1,12,2009/12/7,9143,"176,427",17,"62,884,100"
1512,"5,400,616",9,"44,007,409",5,6,13,24,31,3,11,2009/12/5,9142,"15,911",72,"70,853,469"
1513,"8,000,000",1,"103,935,745",13,14,21,30,33,2,8,2009/12/2,9141,"106,970",22,"62,765,789"
1514,"8,000,000",1,"98,666,575",7,8,19,26,30,1,12,2009/11/30,9140,"47,859",49,"62,128,703"
1515,"8,000,000",1,"92,503,373",14,16,20,22,32,5,9,2009/11/28,9139,"223,248",18,"69,724,233"
1516,"5,714,285",3,"80,927,196",3,4,14,28,32,9,10,2009/11/25,9138,"95,998",28,"66,057,007"
1517,"6,706,724",2,"90,767,377",12,28,29,30,34,1,9,2009/11/23,9137,"23,720",38,"64,726,488"
1518,"7,739,117",2,"101,611,149",7,13,23,24,29,6,10,2009/11/21,9136,"26,476",57,"70,354,666"
1519,"11,682,236",1,"107,893,793",6,8,15,20,32,5,6,2009/11/18,9135,"57,355",35,"63,316,973"
1520,"8,512,027",2,"107,370,438",2,16,19,28,33,7,11,2009/11/16,9134,"103,180",23,"60,197,804"
1521,"14,000,000",1,"111,334,356",1,8,24,27,34,10,11,2009/11/14,9133,"158,361",20,"69,788,002"
1522,"10,000,000",1,"106,963,054",2,10,12,15,28,4,7,2009/11/11,9132,"530,001",7,"62,748,807"
1523,0,0,"98,050,516",2,3,8,33,34,3,11,2009/11/9,9131,"74,232",28,"62,393,936"
1524,"8,000,000",1,"88,919,860",9,14,25,32,34,2,8,2009/11/7,9130,"424,283",10,"72,087,396"
1525,"5,967,741",5,"77,054,592",2,10,18,32,33,3,8,2009/11/4,9129,"43,828",46,"67,149,959"
1526,0,0,"97,634,482",6,21,28,32,34,4,7,2009/11/2,9128,"250,198",10,"62,083,219"
1527,"6,132,379",4,"87,126,140",5,9,27,32,34,5,8,2009/10/31,9127,"125,819",24,"77,984,435"
1528,0,0,"102,312,718",14,23,27,28,33,8,12,2009/10/28,9126,"165,026",17,"65,283,300"
1529,0,0,"90,678,364",8,20,23,29,31,2,11,2009/10/26,9125,"337,839",10,"63,479,997"
1530,0,0,"76,489,108",1,3,14,32,35,7,11,2009/10/24,9124,"177,812",17,"69,674,019"
1531,0,0,"63,953,316",10,21,28,29,32,6,10,2009/10/21,9123,"41,195",41,"62,130,621"
1532,"6,500,000",2,"56,878,026",1,2,11,31,33,5,6,2009/10/19,9122,"258,290",12,"60,514,755"
1533,"5,795,254",8,"54,673,809",4,5,8,11,22,2,10,2009/10/17,9121,"291,839",14,"73,567,264"
1534,0,0,"107,904,920",11,23,27,28,32,2,5,2009/10/14,9120,"173,392",19,"60,056,189"
1535,"5,000,000",1,"98,097,859",3,12,22,23,28,4,12,2009/10/12,9119,"324,806",9,"56,316,371"
1536,0,0,"92,730,021",10,17,18,21,34,5,11,2009/10/10,9118,"239,502",14,"62,050,346"
1537,"5,000,000",2,"82,939,167",7,21,29,31,33,9,10,2009/10/7,9117,"27,843",33,"47,209,745"
1538,"5,000,000",2,"93,319,627",12,15,23,30,33,9,12,2009/10/5,9116,"84,622",29,"45,459,651"
1539,0,0,"95,879,579",1,2,6,8,26,5,12,2009/10/3,9115,"1,013,097",4,"50,517,460"
1540,"5,487,268",4,"84,532,884",2,8,25,29,33,3,7,2009/9/30,9114,"373,572",15,"51,813,022"
1541,0,0,"107,532,884",3,4,10,18,27,6,8,2009/9/28,9113,"85,492",38,"51,363,174"
1542,0,0,"106,317,667",2,8,12,34,35,4,5,2009/9/26,9112,"536,090",20,"57,394,342"
1543,"8,774,361",1,"102,143,818",4,11,13,19,35,10,12,2009/9/23,9111,"812,939",13,"52,850,837"
1544,0,0,"107,143,818",22,28,30,31,34,7,9,2009/9/21,9110,"284,138",20,"51,636,412"
1545,"9,046,646",1,"104,931,600",2,11,13,26,35,6,10,2009/9/19,9109,"643,784",17,"57,166,799"
1546,0,0,"109,931,600",1,9,14,29,30,7,10,2009/9/16,9108,"172,777",37,"51,337,395"
1547,"7,344,588",1,"107,315,252",11,12,33,34,35,1,10,2009/9/14,9107,"147,193",38,"50,513,087"
1548,0,0,"112,315,252",11,21,22,25,34,6,9,2009/9/12,9106,"812,805",12,"55,692,618"
1549,0,0,"108,309,281",1,25,26,34,35,6,11,2009/9/9,9105,"262,127",26,"50,958,315"
1550,0,0,"105,875,241",15,25,29,32,33,10,11,2009/9/7,9104,"136,035",36,"49,507,325"
1551,0,0,"103,776,415",16,20,28,32,33,1,2,2009/9/5,9103,"450,423",21,"54,467,017"
1552,0,0,"100,398,240",11,13,29,32,35,10,12,2009/9/2,9102,"37,067",34,"48,859,582"
1553,"6,986,209",1,"96,558,044",2,10,14,22,26,4,9,2009/8/31,9101,"252,790",19,"47,809,382"
1554,0,0,"101,558,044",16,20,25,29,33,1,8,2009/8/29,9100,"224,135",15,"52,247,864"
1555,0,0,"92,144,340",3,9,21,23,33,6,10,2009/8/26,9099,"274,102",11,"48,169,676"
1556,"5,353,595",4,"82,781,006",11,17,19,25,26,2,10,2009/8/24,9098,"185,192",23,"48,520,631"
1557,0,0,"108,781,006",6,13,14,22,25,1,4,2009/8/22,9097,"470,531",19,"53,124,002"
1558,0,0,"104,983,148",7,12,28,32,33,1,3,2009/8/19,9096,"152,532",16,"48,423,174"
1559,"6,022,716",2,"96,868,423",8,18,24,30,33,1,6,2009/8/17,9095,"197,490",29,"48,364,617"
1560,0,0,"106,868,423",1,5,21,23,29,5,12,2009/8/15,9094,"277,852",11,"52,581,788"
1561,"5,641,679",1,"97,843,787",7,9,22,30,33,9,11,2009/8/12,9093,"35,091",44,"47,767,244"
1562,0,0,"102,843,787",10,21,22,27,29,8,12,2009/8/10,9092,"115,829",19,"45,632,991"
1563,"5,000,000",1,"95,708,687",1,5,17,32,34,3,7,2009/8/8,9091,"287,238",11,"51,108,194"
1564,"5,000,000",2,"91,379,188",18,25,30,33,34,4,10,2009/8/5,9090,"171,998",11,"46,981,058"
1565,"5,000,000",1,"95,503,725",3,6,11,19,27,2,7,2009/8/3,9089,"126,376",18,"46,949,691"
1566,"6,429,562",2,"93,709,743",13,16,27,32,34,3,9,2009/8/1,9088,"404,320",18,"53,086,069"
1567,0,0,"103,709,743",10,24,28,30,33,1,10,2009/7/29,9087,"202,183",13,"47,801,827"
1568,"8,369,481",1,"96,350,255",1,2,7,26,29,10,12,2009/7/27,9086,"683,662",12,"48,530,520"
1569,"6,281,762",1,"101,350,255",6,13,27,33,34,9,12,2009/7/25,9085,"106,181",32,"52,654,405"
1570,0,0,"106,350,255",5,9,19,26,35,2,10,2009/7/22,9084,"317,589",10,"46,704,489"
1571,0,0,"96,924,199",2,5,28,34,35,1,7,2009/7/20,9083,"240,991",13,"46,714,940"
1572,"5,594,117",3,"88,152,117",5,11,26,29,32,8,11,2009/7/18,9082,"48,546",95,"53,062,976"
1573,"7,373,857",1,"103,152,117",2,15,20,25,33,3,6,2009/7/15,9081,"234,042",26,"48,912,917"
1574,0,0,"108,152,117",7,16,19,29,35,2,11,2009/7/13,9080,"575,753",10,"47,474,266"
1575,0,0,"105,602,353",1,2,7,13,34,4,10,2009/7/11,9079,"1,077,741",3,"51,652,499"
1576,"5,000,000",2,"94,738,714",11,23,26,31,34,5,11,2009/7/8,9078,"836,630",4,"47,027,388"
1577,"5,000,000",2,"95,368,454",7,20,28,32,34,6,8,2009/7/6,9077,"77,965",26,"46,747,748"
1578,"5,000,000",1,"99,692,562",3,9,11,18,24,4,5,2009/7/4,9076,"113,659",21,"52,275,871"
1579,0,0,"96,863,663",1,7,11,32,33,9,11,2009/7/1,9075,"224,909",12,"45,529,833"
1580,0,0,"88,928,864",15,17,19,23,32,1,11,2009/6/29,9074,"959,223",4,"45,913,477"
1581,"5,000,000",2,"78,185,555",1,10,19,21,30,1,4,2009/6/27,9073,"70,530",38,"50,495,747"
1582,"5,000,000",1,"79,140,662",23,26,29,32,33,5,10,2009/6/24,9072,"8,775",40,"45,922,820"
1583,0,0,"83,098,878",4,20,29,30,33,2,11,2009/6/22,9071,"85,911",27,"45,019,753"
1584,"5,000,000",1,"76,603,975",10,21,24,30,31,3,10,2009/6/20,9070,"92,128",18,"49,441,977"
1585,"5,000,000",1,"76,341,617",14,16,27,30,33,8,12,2009/6/17,9069,"85,823",30,"46,288,776"
1586,0,0,"73,988,274",2,12,15,20,28,1,12,2009/6/15,9068,"517,024",7,"45,860,799"
1587,0,0,"62,985,985",3,6,25,28,32,2,5,2009/6/13,9067,"272,097",9,"50,223,305"
1588,"5,000,000",1,"53,386,371",1,8,19,24,31,6,12,2009/6/10,9066,"174,611",15,"45,835,410"
1589,0,0,"50,172,633",1,12,24,27,32,2,11,2009/6/8,9065,"102,983",20,"45,248,670"
1590,0,0,"43,367,500",6,10,11,17,34,11,12,2009/6/6,9064,"566,068",7,"50,207,791"
1591,0,0,"32,272,565",5,6,18,21,22,1,7,2009/6/3,9063,"92,917",31,"45,959,640"
1592,0,0,"23,114,655",4,22,23,29,31,5,11,2009/6/1,9062,"58,422",29,"45,578,124"
1593,"5,000,000",1,"18,272,611",2,10,21,26,34,2,10,2009/5/30,9061,"235,409",12,"49,154,757"
1594,"5,000,000",2,"13,780,887",18,28,29,30,31,4,8,2009/5/27,9060,"53,998",21,"46,270,476"
1595,"5,000,000",4,"20,333,605",2,13,14,29,33,4,11,2009/5/25,9059,"109,201",14,"43,071,746"
1596,0,0,"35,319,074",8,10,14,27,32,2,7,2009/5/23,9058,"414,063",8,"51,003,335"
1597,"5,000,000",14,"25,348,422",6,15,22,27,30,2,9,2009/5/20,9057,"17,313",91,"48,851,346"
1598,0,0,"99,675,089",4,13,17,32,35,3,6,2009/5/18,9056,"44,614",40,"47,573,881"
1599,0,0,"94,528,324",5,8,14,23,24,5,6,2009/5/16,9055,"235,353",15,"52,677,379"
1600,"5,696,396",3,"83,457,274",2,12,19,29,30,7,12,2009/5/13,9054,"129,993",48,"50,568,158"
1601,0,0,"101,457,274",5,9,24,31,33,5,6,2009/5/11,9053,"35,679",48,"46,770,636"
1602,"5,000,000",1,"96,062,600",23,24,30,34,35,1,3,2009/5/9,9052,"88,871",28,"52,182,712"
1603,0,0,"93,348,517",3,11,22,26,29,5,12,2009/5/6,9051,"215,774",14,"48,242,380"
1604,"5,000,000",1,"84,527,645",5,15,28,32,33,8,9,2009/5/4,9050,"69,076",28,"46,736,299"
1605,"5,000,000",1,"86,879,914",5,16,28,29,34,11,12,2009/5/2,9049,"389,542",9,"50,231,963"
1606,0,0,"80,754,578",5,6,22,25,27,11,12,2009/4/29,9048,"276,036",10,"47,916,383"
1607,0,0,"72,561,808",13,18,21,24,29,3,6,2009/4/27,9047,"451,368",8,"48,883,059"
1608,"5,000,000",2,"61,692,863",1,9,24,34,35,4,9,2009/4/25,9046,"84,525",33,"54,210,221"
1609,0,0,"61,184,674",1,9,14,24,35,6,9,2009/4/22,9045,"441,668",7,"50,114,289"
1610,"5,000,000",1,"51,785,973",1,7,18,29,34,3,9,2009/4/20,9044,"18,710",35,"48,504,299"
1611,"5,000,000",1,"54,669,480",5,21,22,32,35,2,5,2009/4/18,9043,"60,136",43,"54,703,400"
1612,"5,000,000",2,"55,024,866",11,24,25,26,31,2,7,2009/4/15,9042,"34,388",32,"50,135,357"
1613,0,0,"64,481,431",5,9,20,23,29,4,10,2009/4/13,9041,"163,126",16,"49,858,255"
1614,0,0,"55,529,044",3,16,30,32,33,1,10,2009/4/11,9040,"315,517",11,"55,451,075"
1615,"5,000,000",1,"45,281,025",1,3,7,10,33,3,4,2009/4/8,9039,"265,033",10,"49,756,688"
1616,"5,000,000",1,"45,414,837",6,17,20,29,32,4,5,2009/4/6,9038,"9,467",69,"46,810,312"
1617,0,0,"48,490,237",17,18,19,25,31,1,11,2009/4/4,9037,"208,584",15,"53,181,208"
1618,0,0,"37,276,722",2,12,26,31,33,9,10,2009/4/1,9036,"214,663",13,"48,851,036"
1619,"5,000,000",1,"28,381,047",3,7,9,28,33,3,8,2009/3/30,9035,"37,040",29,"47,372,251"
1620,"4,483,258",14,"30,000,000",5,19,31,32,35,4,9,2009/3/28,9034,"3,000",130,"53,016,496"
1621,0,0,"65,455,579",2,8,18,21,32,8,11,2009/3/25,9033,"152,143",19,"48,984,920"
1622,"5,000,000",1,"56,850,363",4,12,20,26,29,6,10,2009/3/23,9032,"77,486",26,"46,963,564"
1623,0,0,"55,688,643",7,11,19,21,22,1,11,2009/3/21,9031,"270,076",14,"53,083,824"
1624,0,0,"44,647,908",1,7,27,30,32,1,4,2009/3/18,9030,"353,834",9,"48,076,848"
1625,"5,000,000",1,"35,136,843",3,4,13,17,24,4,11,2009/3/16,9029,"452,537",8,"46,951,848"
1626,"1,881,523",11,0,6,20,30,32,35,9,11,2009/3/14,9028,"22,180",32,"54,417,733"
1627,0,0,"19,652,034",3,22,26,33,34,9,10,2009/3/11,9027,"487,991",7,"48,116,008"
1628,"5,000,000",4,"10,087,407",24,30,31,32,34,10,12,2009/3/9,9026,"75,673",28,"47,275,096"
1629,"5,000,000",3,"26,773,220",3,17,22,23,33,4,10,2009/3/7,9025,"335,347",9,"51,222,852"
1630,"5,000,000",12,"32,195,688",29,31,32,33,35,10,11,2009/3/4,9024,"3,000",674,"49,544,899"
1631,0,0,"97,585,347",15,17,21,27,33,7,11,2009/3/2,9023,"410,040",9,"48,760,441"
1632,0,0,"87,252,331",12,14,17,34,35,4,11,2009/2/28,9022,"207,950",14,"55,310,640"
1633,"5,000,000",3,"78,401,952",1,15,31,32,34,3,8,2009/2/25,9021,"39,000",26,"49,445,917"
1634,0,0,"90,300,606",5,16,18,32,35,2,11,2009/2/23,9020,"97,186",27,"48,090,233"
1635,"5,000,000",2,"81,647,109",4,29,31,32,35,4,10,2009/2/21,9019,"20,189",71,"53,504,263"
1636,"6,283,265",2,"90,497,720",1,6,13,28,29,3,9,2009/2/18,9018,"211,361",31,"47,980,946"
1637,"5,000,000",1,"100,497,720",5,11,23,26,33,4,12,2009/2/16,9017,"404,617",8,"47,076,272"
1638,"9,175,345",1,"95,754,526",10,11,20,26,27,9,11,2009/2/14,9016,"379,576",26,"53,924,327"
1639,"6,425,136",2,"100,754,526",1,5,10,16,27,3,4,2009/2/11,9015,"297,789",22,"49,522,537"
1640,0,0,"110,754,526",8,14,15,25,26,7,9,2009/2/9,9014,"331,862",21,"47,780,433"
1641,0,0,"108,052,216",5,24,26,30,35,5,12,2009/2/7,9013,"321,586",11,"51,994,916"
1642,"8,561,547",1,"97,066,823",2,5,20,25,31,10,12,2009/2/4,9012,"1,510,959",6,"46,529,600"
1643,0,0,"102,066,823",2,11,13,14,21,2,4,2009/2/2,9011,"386,940",9,"44,940,347"
1644,0,0,"91,665,870",2,9,12,21,29,7,11,2009/1/24,9010,"144,293",25,"59,500,348"
1645,"5,630,474",4,"80,595,649",12,18,23,26,32,6,9,2009/1/21,9009,"290,018",25,"50,940,517"
1646,"9,221,381",1,"103,595,649",4,17,21,29,31,2,12,2009/1/19,9008,"552,330",19,"52,448,051"
1647,"8,227,344",1,"108,595,649",6,14,15,29,35,6,11,2009/1/17,9007,"199,923",35,"58,730,615"
1648,0,0,"113,595,649",2,4,22,31,35,9,12,2009/1/14,9006,"301,435",27,"51,414,782"
1649,0,0,"110,430,577",10,11,15,31,32,5,8,2009/1/12,9005,"868,620",8,"50,937,415"
1650,0,0,"107,762,673",1,3,22,32,35,6,10,2009/1/10,9004,"375,553",10,"55,138,389"
1651,0,0,"97,247,171",16,18,23,30,32,2,11,2009/1/7,9003,"501,146",7,"50,535,881"
1652,0,0,"85,740,843",1,4,7,12,30,5,10,2009/1/5,9002,"882,242",4,"52,000,661"
1653,"5,000,000",2,"74,377,565",1,15,23,27,30,4,10,2009/1/3,9001,"132,349",24,"57,073,015"
1654,"5,223,929",4,"80,816,669",5,7,10,29,32,4,6,2008/12/31,8154,"42,798",52,"54,753,073"
1655,"5,000,000",1,"100,816,669",2,4,6,25,26,2,5,2008/12/29,8153,"146,678",19,"52,918,807"
1656,"7,044,546",2,"97,520,511",3,5,14,20,33,7,11,2008/12/27,8152,"763,297",15,"61,367,170"
1657,0,0,"107,520,511",7,10,27,31,34,8,9,2008/12/24,8151,"337,600",19,"53,683,392"
1658,0,0,"104,578,566",1,9,10,15,25,3,8,2008/12/22,8150,"53,471",32,"48,042,807"
1659,0,0,"98,889,218",2,5,6,27,29,3,4,2008/12/20,8149,"294,221",12,"55,352,420"
1660,0,0,"88,014,808",3,7,20,33,35,4,7,2008/12/17,8148,"494,106",6,"50,309,105"
1661,"5,000,000",2,"78,883,713",16,18,19,24,35,11,12,2008/12/15,8147,"1,099,239",4,"50,547,246"
1662,"5,000,000",3,"82,572,235",9,23,24,26,33,7,12,2008/12/13,8146,"212,607",16,"57,492,342"
1663,"5,000,000",1,"86,975,858",5,16,27,29,30,5,11,2008/12/10,8145,"107,849",25,"51,322,996"
1664,"5,000,000",1,"83,882,865",10,19,27,28,33,5,12,2008/12/8,8144,"9,283",68,"49,575,223"
1665,0,0,"86,943,624",1,2,22,29,32,1,4,2008/12/6,8143,"82,780",37,"54,106,721"
1666,"5,000,000",1,"77,115,916",6,18,21,30,35,8,9,2008/12/3,8142,"274,202",13,"50,934,846"
1667,"5,000,000",1,"70,292,307",9,15,18,30,34,4,5,2008/12/1,8141,"371,457",9,"50,546,850"
1668,"5,000,000",2,"65,307,524",2,9,11,29,32,8,9,2008/11/29,8140,"42,974",54,"55,500,534"
1669,0,0,"67,799,049",1,6,10,14,22,6,8,2008/11/26,8139,"278,598",14,"51,296,604"
1670,"5,000,000",1,"56,409,937",4,5,18,22,35,7,8,2008/11/24,8138,"195,360",12,"51,656,800"
1671,"5,000,000",1,"52,876,589",1,10,25,32,35,5,9,2008/11/22,8137,"97,713",27,"56,767,696"
1672,0,0,"49,504,459",3,28,29,32,34,1,6,2008/11/19,8136,"312,214",11,"50,998,989"
1673,"5,000,000",4,"39,363,748",7,22,25,29,33,1,12,2008/11/17,8135,"80,364",31,"52,220,703"
1674,"5,000,000",1,"51,983,043",11,13,15,28,35,8,10,2008/11/15,8134,"168,403",16,"58,653,172"
1675,0,0,"51,306,918",10,12,15,33,35,3,9,2008/11/12,8133,"226,773",13,"53,113,538"
1676,"5,000,000",3,"42,671,397",6,14,24,27,29,5,9,2008/11/10,8132,"157,821",15,"50,200,160"
1677,"5,000,000",1,"56,512,634",8,9,12,21,32,7,11,2008/11/8,8131,"278,795",13,"57,720,986"
1678,"6,153,846",2,"50,427,744",3,5,22,29,34,7,12,2008/11/5,8130,"86,650",28,"54,962,085"
1679,0,0,"54,305,213",13,16,20,25,27,4,5,2008/11/3,8129,"49,409",40,"52,855,672"
1680,0,0,"48,522,335",12,15,23,24,25,10,11,2008/11/1,8128,"224,815",17,"58,998,573"
1681,"8,461,538",2,"37,065,728",8,21,22,31,33,1,7,2008/10/29,8127,"22,180",83,"55,689,286"
1682,0,0,"44,463,793",9,29,32,34,35,1,8,2008/10/27,8126,"115,103",24,"52,493,901"
1683,0,0,"35,761,969",1,4,28,33,34,6,11,2008/10/25,8125,"384,330",10,"58,300,053"
1684,"5,833,333",3,"23,709,355",2,10,13,29,33,6,10,2008/10/22,8124,"10,772",56,"52,114,543"
1685,"11,000,000",1,"39,766,773",1,6,12,28,31,8,9,2008/10/20,8123,"172,185",19,"52,188,936"
1686,0,0,"34,738,697",3,6,12,20,29,9,12,2008/10/18,8122,"14,776",75,"56,605,878"
1687,"8,000,000",1,"31,139,136",11,23,24,32,35,4,10,2008/10/15,8121,"191,587",13,"50,102,126"
1688,"8,000,000",2,"27,556,018",21,23,24,25,32,3,4,2008/10/13,8120,"385,140",9,"50,941,532"
1689,0,0,"27,850,465",1,2,10,19,27,1,11,2008/10/11,8119,"208,703",18,"56,241,876"
1690,"5,714,285",3,"16,279,924",6,9,19,25,30,6,12,2008/10/8,8118,"187,684",19,"51,733,525"
1691,"8,000,000",1,"26,979,783",13,23,24,25,30,2,8,2008/10/6,8117,"61,080",25,"49,147,100"
1692,"8,000,000",1,"27,396,324",6,8,15,24,31,1,3,2008/10/4,8116,"62,310",42,"53,664,504"
1693,"5,750,000",4,"24,126,512",7,9,19,21,33,7,10,2008/10/1,8115,"86,488",21,"46,931,777"
1694,"8,333,333",3,"38,314,513",2,3,22,27,31,6,7,2008/9/29,8114,"22,586",23,"55,470,213"
1695,0,0,"54,670,241",11,14,17,19,22,1,8,2008/9/27,8113,"772,402",6,"61,348,255"
1696,0,0,"40,396,244",4,18,26,32,33,5,8,2008/9/24,8112,"169,800",17,"50,352,321"
